unique_key;created_date;closed_date;descriptor_raw;descriptor_len;registro_escritura;complaint_type;descriptor;priority;agency;sla_dias;ubigeo;departamento;provincia;distrito;incident_address;latitude;longitude;reporter_name;reporter_email;reporter_phone;sector;open_data_channel_type;attachment_count;acepta_politica_privacidad;status;dias_resolucion;cumple_sla;dni;confianza;evidencia
PE311-2025-003975;18/06/2025 10:23;;Buenas tardes, reporto que las luminarias de la cuadra 3 de Av. Grau, La Victoria, no funcionan. Somos varios vecinos afectados.;128;coloquial;ALUMBRADO_PUBLICO;POSTE_APAGADO;MEDIA;CONCESIONARIA_ELECTRICA;7;150117;LIMA;LIMA;LA VICTORIA;Av. Grau Cdra. 3;-12.081795;-76.996587;Sofia Ccahuana Diaz;sofia.ccahuana56@example.pe;949054742;CIUDADANO;WEB;3;1;EN_PROCESO;;;6225;;3 archivo(s) adjunto(s)
PE311-2024-003976;13/01/2024 21:10;16/02/2024 22:10;Buenos dias, quiero reportar un hueco grande en la pista de Jr. Junin cuadra 5, en Santiago De Surco. Ya varios carros se han malogrado la llanta ahi. Por favor arreglarlo.;172;coloquial;VIA_PUBLICA;BACHE_PISTA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150140;LIMA;LIMA;SANTIAGO DE SURCO;Jr. Junin Cdra. 5;-12.115604;-76.981661;Pedro Diaz Espinoza;pedro.diaz98@example.pe;967262404;CIUDADANO;WEB;0;1;CERRADO;34.04;0;6972;;Sin evidencia adjunta
PE311-2025-003977;10/02/2025 02:12;;Todos los fines de semana ponen musica a todo volumen en Av. Wiese cuadra 6, La Victoria hasta las 4 de la manana. No podemos dormir. Gracias.;142;coloquial;CONTAMINACION_Y_RUIDO;RUIDO_NOCTURNO;MEDIA;MUNICIPALIDAD_DISTRITAL;10;150117;LIMA;LIMA;LA VICTORIA;Av. Wiese Cdra. 6;-12.064957;-77.001182;Ricardo Alvarez Cordova;ricardo.alvarez19@example.pe;942977741;CIUDADANO;WEB;0;1;EN_PROCESO;;;5482;;Sin evidencia adjunta
PE311-2025-003978;7/06/2025 01:30;15/06/2025 12:30;La vereda de Av. Universitaria cuadra 10 en Lima esta toda rota y levantada. Mi mama casi se cae ayer. Necesitamos que la reparen.;130;coloquial;VIA_PUBLICA;VEREDA_DETERIORADA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150101;LIMA;LIMA;LIMA;Av. Universitaria Cdra. 10;-12.054168;-77.049188;Elena Huaman Huaman;elena.huaman98@example.pe;970917083;CIUDADANO;WEB;1;1;CERRADO;8.46;1;6214;;1 archivo(s) adjunto(s)
PE311-2024-003979;7/06/2024 21:37;;Las combis se paran en media pista en Jr. Huancavelica cuadra 5, Villa El Salvador, formando un paradero informal. Bloquean todo el trafico.;140;coloquial;TRANSPORTE_Y_TRANSITO;PARADERO_INFORMAL;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150142;LIMA;LIMA;VILLA EL SALVADOR;Jr. Huancavelica Cdra. 5;-12.215363;-76.948845;Miguel Paredes Alvarez;miguel.paredes64@example.pe;982672572;INSTITUCION_PUBLICA;WEB;0;1;DERIVADO;;;5126;;Sin evidencia adjunta
PE311-2024-003980;22/11/2024 12:07;;La luz del poste en Jr. Cusco cuadra 25, Cusco, prende y apaga toda la noche. Molesta y ademas no alumbra bien.;111;coloquial;ALUMBRADO_PUBLICO;LUMINARIA_INTERMITENTE;MEDIA;CONCESIONARIA_ELECTRICA;7;80101;CUSCO;CUSCO;CUSCO;Jr. Cusco Cdra. 25;-13.536966;-71.977282;Elena Rojas Cordova;elena.rojas84@example.pe;993040288;CIUDADANO;APP_MOVIL;0;1;RECIBIDO;;;6973;;Sin evidencia adjunta
PE311-2024-003981;13/04/2024 17:25;1/05/2024 07:25;Comunico que el buzon de desague ubicado en Jr. Ayacucho cuadra 8, Santiago De Surco, se encuentra sin tapa desde hace varios dias, constituyendo un peligro inminente para peatones y vehiculos. Solicito atencion prioritaria.;224;formal;VIA_PUBLICA;BUZON_SIN_TAPA;ALTA;MUNICIPALIDAD_DISTRITAL;15;150140;LIMA;LIMA;SANTIAGO DE SURCO;Jr. Ayacucho Cdra. 8;-12.123811;-77.010694;Alonso Vargas Flores;alonso.vargas99@example.pe;965039070;INSTITUCION_PRIVADA;APP_MOVIL;0;1;CERRADO;17.58;0;4591;;Sin evidencia adjunta
PE311-2026-003982;16/01/2026 05:55;5/02/2026 07:55;hay un hueco enorme en Jr. Cusco cuadra 26 San Juan De Lurigancho q ya lleva meses, cada vez esta mas grande, nadie viene a arreglar nada;137;informal;VIA_PUBLICA;BACHE_PISTA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Jr. Cusco Cdra. 26;-11.988819;-76.999061;Lucia Quispe Cordova;lucia.quispe26@example.pe;933897642;CIUDADANO;WEB;1;1;CERRADO;20.08;0;6974;;1 archivo(s) adjunto(s)
PE311-2024-003983;2/05/2024 15:34;6/05/2024 06:34;Hay una fuga de agua en Av. Universitaria cuadra 23, San Juan De Lurigancho. Se esta perdiendo un monton de agua hace 44 dias y nadie viene.;140;coloquial;AGUA_Y_SANEAMIENTO;FUGA_AGUA_POTABLE;MEDIA;EPS_SANEAMIENTO;3;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Av. Universitaria Cdra. 23;-11.992014;-76.997788;Pedro Espinoza Alvarez;pedro.espinoza89@example.pe;917273173;CIUDADANO;PRESENCIAL;0;1;CERRADO;3.62;0;4049;;Sin evidencia adjunta
PE311-2026-003984;31/05/2026 01:24;6/06/2026 03:24;Comunico la acumulacion de residuos solidos en la esquina de Av. Wiese cuadra 5, San Juan De Lurigancho, la cual persiste hace 8 dias generando malos olores y proliferacion de roedores. Solicito el recojo correspondiente.;221;formal;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Av. Wiese Cdra. 5;-11.972807;-77.013371;Lucia Mamani Alvarez;lucia.mamani12@example.pe;947637492;CIUDADANO;WEB;0;1;CERRADO;6.08;0;6975;;Sin evidencia adjunta
PE311-2024-003985;11/02/2024 05:41;;Las combis se paran en media pista en Pasaje Los Olivos cuadra 16, Lima, formando un paradero informal. Bloquean todo el trafico.;129;coloquial;TRANSPORTE_Y_TRANSITO;PARADERO_INFORMAL;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150101;LIMA;LIMA;LIMA;Pasaje Los Olivos Cdra. 16;-12.056715;-77.061827;Elena Diaz Quispe;elena.diaz71@example.pe;927320466;INSTITUCION_PUBLICA;WEB;0;1;ASIGNADO;;;6894;;Sin evidencia adjunta
PE311-2024-003986;30/07/2024 23:31;;La vereda de Jr. Amazonas cuadra 6 en Santiago De Surco esta toda rota y levantada. Mi mama casi se cae ayer. Necesitamos que la reparen.;137;coloquial;VIA_PUBLICA;VEREDA_DETERIORADA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150140;LIMA;LIMA;SANTIAGO DE SURCO;Jr. Amazonas Cdra. 6;-12.125795;-76.999499;Rosa Quispe Mamani;rosa.quispe92@example.pe;941061460;CIUDADANO;WEB;0;1;DERIVADO;;;6976;;Sin evidencia adjunta
PE311-2024-003987;10/06/2024 05:37;28/06/2024 01:37;Siempre estácionan sobre la vereda en Av. El Sol cuadra 25, La Victoria y no se puede caminar. Ya reclamamos varias veces.;122;coloquial;TRANSPORTE_Y_TRANSITO;ESTACIONAMIENTO_INDEBIDO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150117;LIMA;LIMA;LA VICTORIA;Av. El Sol Cdra. 25;-12.053993;-77.025826;Pedro Flores Chavez;pedro.flores65@example.pe;988018480;CIUDADANO;TELEFONO;0;1;CERRADO;17.83;0;5917;;Sin evidencia adjunta
PE311-2024-003988;15/08/2024 13:26;;Hay un olor horrible que sale de un local en Calle Las Begonias cuadra 12, San Juan De Lurigancho. Parece quimico, nos arde la garganta.;136;coloquial;CONTAMINACION_Y_RUIDO;OLORES_NOCIVOS;MEDIA;MUNICIPALIDAD_DISTRITAL;10;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Calle Las Begonias Cdra. 12;-11.978238;-76.99321;Jose Diaz Ccahuana;jose.diaz27@example.pe;936850525;INSTITUCION_PUBLICA;APP_MOVIL;0;1;EN_PROCESO;;;5233;;Sin evidencia adjunta
PE311-2025-003989;20/09/2025 20:55;;agua saliendo x la pista en Av. Wiese 22 San Miguel hace dias, q desperdicio, hagan algo;88;informal;AGUA_Y_SANEAMIENTO;FUGA_AGUA_POTABLE;MEDIA;EPS_SANEAMIENTO;3;150137;LIMA;LIMA;SAN MIGUEL;Av. Wiese Cdra. 22;-12.062119;-77.109937;Patricia Flores Cordova;patricia.flores95@example.pe;946016596;CIUDADANO;WEB;0;1;EN_PROCESO;;;6011;;Sin evidencia adjunta
PE311-2024-003990;24/02/2024 08:12;4/03/2024 13:12;Hay un monton de basura acumulada en Jr. Ayacucho cuadra 20 en San Martin De Porres. Ya hace 39 dias que no recogen y el olor es insoportable, hay moscas y ratas.;162;coloquial;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Jr. Ayacucho Cdra. 20;-11.993387;-77.071309;Ricardo Huaman Espinoza;ricardo.huaman69@example.pe;951584842;CIUDADANO;TELEFONO;1;1;CERRADO;9.21;0;4042;;1 archivo(s) adjunto(s)
PE311-2024-003991;3/10/2024 00:31;17/10/2024 06:31;URGENTE. Comunico la existencia de un cable de energia colgando a baja altura sobre la vereda de Jr. Junin cuadra 5, Chiclayo. Existe riesgo de electrocucion. Solicito intervencion inmediata.;191;formal;ALUMBRADO_PUBLICO;CABLE_CAIDO;ALTA;CONCESIONARIA_ELECTRICA;7;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;Jr. Junin Cdra. 5;-6.776557;-79.839436;Jorge Chavez Ccahuana;jorge.chavez77@example.pe;944679756;CIUDADANO;APP_MOVIL;0;1;CERRADO;14.25;0;6977;;Sin evidencia adjunta
PE311-2024-003992;17/11/2024 20:08;;Hay un carro abandonado en Av. Canada cuadra 20, Lima hace meses. Ya esta lleno de polvo y le han roto las lunas, se esta volviendo guarida.;140;coloquial;TRANSPORTE_Y_TRANSITO;VEHICULO_ABANDONADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150101;LIMA;LIMA;LIMA;Av. Canada Cdra. 20;-12.052302;-77.023082;Patricia Chavez Espinoza;patricia.chavez10@example.pe;968957927;INSTITUCION_PUBLICA;TELEFONO;0;1;EN_PROCESO;;;6978;;Sin evidencia adjunta
PE311-2024-003993;17/02/2024 14:02;12/03/2024 15:02;hay un hueco enorme en jr. huancavelica cuadra 1 miraflores q ya lleva meses, cada vez esta mas grande, nadie viene a arreglar nada;131;informal;VIA_PUBLICA;BACHE_PISTA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150122;LIMA;LIMA;MIRAFLORES;Jr. Huancavelica Cdra. 1;-12.120865;-77.012055;Rosa Castillo Salazar;rosa.castillo43@example.pe;930652340;INSTITUCION_PUBLICA;PRESENCIAL;0;1;CERRADO;24.04;0;6979;;Sin evidencia adjunta
PE311-2026-003994;11/03/2026 16:40;13/03/2026 00:40;Las combis se paran en media pista en Pasaje Los Olivos cuadra 13, Trujillo, formando un paradero informal. Bloquean todo el trafico.;133;coloquial;TRANSPORTE_Y_TRANSITO;PARADERO_INFORMAL;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;Pasaje Los Olivos Cdra. 13;-8.099758;-79.000957;Ana Torres Huaman;ana.torres26@example.pe;965119033;CIUDADANO;WEB;1;1;CERRADO;1.33;1;6980;;1 archivo(s) adjunto(s)
PE311-2024-003995;8/09/2024 14:28;21/09/2024 07:28;La pista se esta hundiendo en Jr. Bolivar cuadra 27, Cusco. Cada dia se ve peor, parece que hay una fuga abajo.;111;coloquial;VIA_PUBLICA;HUNDIMIENTO_VIA;BAJA;MUNICIPALIDAD_DISTRITAL;15;80101;CUSCO;CUSCO;CUSCO;Jr. Bolivar Cdra. 27;-13.525954;-71.966278;Luis Diaz Paredes;luis.diaz62@example.pe;934524366;CIUDADANO;WEB;2;1;CERRADO;12.71;1;6391;;2 archivo(s) adjunto(s)
PE311-2024-003996;23/06/2024 02:00;12/07/2024 21:00;Comunico que el buzon de desague ubicado en Pasaje Los Olivos cuadra 27, Lima, se encuentra sin tapa desde hace varios dias, constituyendo un peligro inminente para peatones y vehiculos. Solicito atencion prioritaria.;217;formal;VIA_PUBLICA;BUZON_SIN_TAPA;ALTA;MUNICIPALIDAD_DISTRITAL;15;150101;LIMA;LIMA;LIMA;Pasaje Los Olivos Cdra. 27;-12.059532;-77.059466;Carlos Espinoza Vargas;carlos.espinoza48@example.pe;946531321;CIUDADANO;TELEFONO;0;1;CERRADO;19.79;0;6981;;Sin evidencia adjunta
PE311-2024-003997;20/07/2024 08:38;27/07/2024 07:38;La esquina de Av. Angamos con la cuadra 16 en Lima se ha vuelto un botadero. La gente tira basura de noche y nadie hace nada.;125;coloquial;LIMPIEZA_PUBLICA;PUNTO_CRITICO_BASURA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150101;LIMA;LIMA;LIMA;Av. Angamos Cdra. 16;-12.047715;-77.040373;Milagros Paredes Alvarez;milagros.paredes80@example.pe;983178864;CIUDADANO;WEB;0;1;CERRADO;6.96;0;6982;;Sin evidencia adjunta
PE311-2026-003998;7/02/2026 08:55;;Comunico que la camara de videovigilancia instalada en Calle Las Begonias cuadra 23, Santiago De Surco, se encontraria inoperativa. Solicito verificacion tecnica.;162;formal;SEGURIDAD_CIUDADANA;CAMARA_INOPERATIVA;MEDIA;SERENAZGO;2;150140;LIMA;LIMA;SANTIAGO DE SURCO;Calle Las Begonias Cdra. 23;-12.142708;-76.974369;Sofia Cordova Paredes;sofia.cordova51@example.pe;971986176;INSTITUCION_PUBLICA;WEB;0;1;EN_PROCESO;;;5553;;Sin evidencia adjunta
PE311-2025-003999;9/02/2025 04:14;;Comunico una fuga de agua potable en la calzada de Jr. Amazonas cuadra 7, Cusco, que viene desperdiciando agua de manera continua desde hace 31 dias. Solicito la reparacion de la tuberia.;187;formal;AGUA_Y_SANEAMIENTO;FUGA_AGUA_POTABLE;MEDIA;EPS_SANEAMIENTO;3;80101;CUSCO;CUSCO;CUSCO;Jr. Amazonas Cdra. 7;-13.550878;-71.96622;Ana Alvarez Alvarez;ana.alvarez67@example.pe;935027050;CIUDADANO;TELEFONO;0;1;EN_PROCESO;;;6983;;Sin evidencia adjunta
PE311-2025-004000;12/08/2025 13:41;16/08/2025 16:41;Comunico la suspension no programada del servicio de agua potable en Jr. Bolivar cuadra 19, Chiclayo. Solicito informacion sobre el plazo de restitucion.;153;formal;AGUA_Y_SANEAMIENTO;CORTE_NO_PROGRAMADO;MEDIA;EPS_SANEAMIENTO;3;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;Jr. Bolivar Cdra. 19;-6.792329;-79.837758;Diego Espinoza Flores;diego.espinoza15@example.pe;955017341;CIUDADANO;TELEFONO;0;1;CERRADO;4.12;0;5948;;Sin evidencia adjunta
PE311-2026-004001;1/05/2026 18:18;;Hay un cable colgando casi al piso en Jr. Ayacucho cuadra 15 Lima. Es peligrosisimo, por favor vengan urgente antes que pase una desgracia.;139;coloquial;ALUMBRADO_PUBLICO;CABLE_CAIDO;ALTA;CONCESIONARIA_ELECTRICA;7;150101;LIMA;LIMA;LIMA;Jr. Ayacucho Cdra. 15;-12.046232;-77.044701;Luis Salazar Ccahuana;luis.salazar84@example.pe;928757655;CIUDADANO;TELEFONO;2;1;RECHAZADO;;;6924;;2 archivo(s) adjunto(s)
PE311-2025-004002;18/09/2025 13:12;2/10/2025 08:12;Informo la presencia de un vehiculo en aparente estado de abandono en Av. Canada cuadra 22, Trujillo, el cual permanece estacionado hace mas de 41 dias ocupando espacio publico.;177;formal;TRANSPORTE_Y_TRANSITO;VEHICULO_ABANDONADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;Av. Canada Cdra. 22;-8.107752;-79.012304;Ana Paredes Reyes;ana.paredes48@example.pe;987618615;CIUDADANO;WEB;2;1;CERRADO;13.79;0;4725;;2 archivo(s) adjunto(s)
PE311-2025-004003;9/06/2025 07:55;;Todos los fines de semana ponen musica a todo volumen en Calle Las Begonias cuadra 16, Callao hasta las 4 de la manana. No podemos dormir.;138;coloquial;CONTAMINACION_Y_RUIDO;RUIDO_NOCTURNO;MEDIA;MUNICIPALIDAD_DISTRITAL;10;70101;CALLAO;CALLAO;CALLAO;Calle Las Begonias Cdra. 16;-12.063834;-77.106893;Sofia Espinoza Chavez;sofia.espinoza40@example.pe;988786429;CIUDADANO;WEB;3;1;ASIGNADO;;;6984;;3 archivo(s) adjunto(s)
PE311-2025-004004;16/04/2025 10:39;29/04/2025 12:39;La luz del poste en Av. Colonial cuadra 9, San Juan De Lurigancho, prende y apaga toda la noche. Molesta y ademas no alumbra bien.;130;coloquial;ALUMBRADO_PUBLICO;LUMINARIA_INTERMITENTE;MEDIA;CONCESIONARIA_ELECTRICA;7;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Av. Colonial Cdra. 9;-11.970428;-76.98767;Carmen Quispe Paredes;carmen.quispe35@example.pe;996945911;CIUDADANO;WEB;3;1;CERRADO;13.08;0;4152;;3 archivo(s) adjunto(s)
PE311-2025-004005;17/07/2025 03:00;19/07/2025 04:00;No tenemos agua en toda la cuadra 28 de Av. Tupac Amaru, San Juan De Lurigancho, desde ayer. No avisaron de ningun corte programado.;132;coloquial;AGUA_Y_SANEAMIENTO;CORTE_NO_PROGRAMADO;MEDIA;EPS_SANEAMIENTO;3;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Av. Tupac Amaru Cdra. 28;-11.993877;-76.985011;Miguel Rojas Chavez;miguel.rojas71@example.pe;973210278;INSTITUCION_PRIVADA;TELEFONO;0;1;CERRADO;2.04;1;6985;;Sin evidencia adjunta
PE311-2025-004006;12/05/2025 00:59;;buzon destapado calle los jazmines cuadra 21 lima peligrosisimo, ya se robaron la tapa hace como 2 semanas!!;108;informal;VIA_PUBLICA;BUZON_SIN_TAPA;ALTA;MUNICIPALIDAD_DISTRITAL;15;150101;LIMA;LIMA;LIMA;Calle Los Jazmines Cdra. 21;-12.052287;-77.026431;Alonso Quispe Cordova;alonso.quispe11@example.pe;975714007;CIUDADANO;WEB;0;1;EN_PROCESO;;;6986;;Sin evidencia adjunta
PE311-2025-004007;29/09/2025 00:41;26/10/2025 10:41;El semaforo del cruce de Av. La Marina cuadra 6 en Lima no funciona hace 36 dias. Es un caos, ya casi chocan varias veces.;122;coloquial;TRANSPORTE_Y_TRANSITO;SEMAFORO_MALOGRADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150101;LIMA;LIMA;LIMA;Av. La Marina Cdra. 6;-12.032479;-77.022664;Jorge Salazar Salazar;jorge.salazar87@example.pe;976842344;CIUDADANO;APP_MOVIL;1;1;CERRADO;27.42;0;6987;;1 archivo(s) adjunto(s)
PE311-2024-004008;6/02/2024 22:30;9/02/2024 14:30;Todas las noches se juntan a tomar en la esquina de Av. Brasil cuadra 13, San Martin De Porres. Dejan botellas rotas y gritan hasta la madrugada.;145;coloquial;SEGURIDAD_CIUDADANA;CONSUMO_VIA_PUBLICA;MEDIA;SERENAZGO;2;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Av. Brasil Cdra. 13;-12.005804;-77.103552;Ana Torres Ccahuana;ana.torres51@example.pe;912237059;CIUDADANO;WEB;0;1;CERRADO;2.67;0;6988;;Sin evidencia adjunta
PE311-2024-004009;29/07/2024 18:36;;El desague se ha atorado en Calle Los Jazmines cuadra 19 San Juan De Lurigancho y está saliendo agua sucia a la pista. El olor es terrible y hay ninos jugando cerca.;165;coloquial;AGUA_Y_SANEAMIENTO;DESAGUE_ATORADO;ALTA;EPS_SANEAMIENTO;3;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Calle Los Jazmines Cdra. 19;-11.979567;-77.027995;Gabriela Rojas Vargas;gabriela.rojas61@example.pe;945348390;CIUDADANO;WEB;0;1;RECHAZADO;;;6989;;Sin evidencia adjunta
PE311-2025-004010;26/08/2025 06:02;;Siempre estacionan sobre la vereda en Calle Los Cipreses cuadra 10, Lima y no se puede caminar. Ya reclamamos varias veces. Gracias.;132;coloquial;TRANSPORTE_Y_TRANSITO;ESTACIONAMIENTO_INDEBIDO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150101;LIMA;LIMA;LIMA;Calle Los Cipreses Cdra. 10;-12.029314;-77.056944;Luis Salazar Chavez;luis.salazar26@example.pe;945290417;CIUDADANO;WEB;0;1;EN_PROCESO;;;6990;;Sin evidencia adjunta
PE311-2026-004011;2/04/2026 07:50;;Informo que el terreno baldio ubicado en Pasaje Los Olivos cuadra 27, San Juan De Lurigancho, se ha convertido en un punto critico de acumulacion de residuos. Solicito operativo de limpieza y colocacion de senalizacion preventiva.;230;formal;LIMPIEZA_PUBLICA;PUNTO_CRITICO_BASURA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Pasaje Los Olivos Cdra. 27;-11.981616;-76.987183;Ana Paredes Diaz;ana.paredes28@example.pe;940982617;CIUDADANO;APP_MOVIL;0;1;EN_PROCESO;;;6498;;Sin evidencia adjunta
PE311-2025-004012;8/02/2025 11:43;11/02/2025 23:43;agua saliendo x la pista en av. universitaria 14 callao hace dias, q desperdicio, hagan algo!!;94;informal;AGUA_Y_SANEAMIENTO;FUGA_AGUA_POTABLE;MEDIA;EPS_SANEAMIENTO;3;70101;CALLAO;CALLAO;CALLAO;Av. Universitaria Cdra. 14;-12.060114;-77.122934;Ana Diaz Paredes;ana.diaz78@example.pe;932508992;CIUDADANO;TELEFONO;1;1;CERRADO;3.5;0;6991;;1 archivo(s) adjunto(s)
PE311-2024-004013;29/12/2024 21:59;11/01/2025 00:59;Buenas tardes, reporto que las luminarias de la cuadra 14 de Pasaje Los Olivos, La Victoria, no funcionan. Somos varios vecinos afectados.;138;coloquial;ALUMBRADO_PUBLICO;POSTE_APAGADO;MEDIA;CONCESIONARIA_ELECTRICA;7;150117;LIMA;LIMA;LA VICTORIA;Pasaje Los Olivos Cdra. 14;-12.058807;-77.022886;Miguel Paredes Castillo;miguel.paredes97@example.pe;913100844;CIUDADANO;WEB;0;1;CERRADO;12.12;0;6698;;Sin evidencia adjunta
PE311-2024-004014;27/01/2024 05:16;7/02/2024 17:16;Hay un olor horrible que sale de un local en Calle Los Jazmines cuadra 21, Arequipa. Parece quimico, nos arde la garganta.;122;coloquial;CONTAMINACION_Y_RUIDO;OLORES_NOCIVOS;MEDIA;MUNICIPALIDAD_DISTRITAL;10;40101;AREQUIPA;AREQUIPA;AREQUIPA;Calle Los Jazmines Cdra. 21;-16.401752;-71.539301;Miguel Alvarez Chavez;miguel.alvarez56@example.pe;988093260;INSTITUCION_PRIVADA;APP_MOVIL;3;1;CERRADO;11.5;0;6992;;3 archivo(s) adjunto(s)
PE311-2024-004015;21/09/2024 05:47;;Solicito la reposicion de la senalizacion vertical en Calle Tacna cuadra 20, San Isidro, dado que la senal de pare se encuentra doblada e ilegible.;147;formal;VIA_PUBLICA;SENALIZACION_DANADA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150130;LIMA;LIMA;SAN ISIDRO;Calle Tacna Cdra. 20;-12.08377;-77.01898;Elena Paredes Rojas;elena.paredes24@example.pe;934125412;CIUDADANO;WEB;0;1;DERIVADO;;;5297;;Sin evidencia adjunta
PE311-2024-004016;18/03/2024 06:22;9/04/2024 17:22;La vereda de Av. Grau cuadra 10 en San Juan De Lurigancho esta toda rota y levantada. Mi mama casi se cae ayer. Necesitamos que la reparen.;139;coloquial;VIA_PUBLICA;VEREDA_DETERIORADA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Av. Grau Cdra. 10;-11.982533;-77.021098;Miguel Flores Torres;miguel.flores20@example.pe;999517670;CIUDADANO;WEB;1;1;CERRADO;22.46;0;5327;;1 archivo(s) adjunto(s)
PE311-2025-004017;15/02/2025 12:31;11/03/2025 14:31;El semaforo del cruce de Jr. Amazonas cuadra 16 en Villa El Salvador no funciona hace 19 dias. Es un caos, ya casi chocan varias veces. Gracias.;144;coloquial;TRANSPORTE_Y_TRANSITO;SEMAFORO_MALOGRADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150142;LIMA;LIMA;VILLA EL SALVADOR;Jr. Amazonas Cdra. 16;-12.20601;-76.945074;Pedro Ramos Vargas;pedro.ramos78@example.pe;954887467;CIUDADANO;APP_MOVIL;1;1;CERRADO;24.08;0;6993;;1 archivo(s) adjunto(s)
PE311-2024-004018;19/11/2024 16:31;29/11/2024 11:31;Hay un carro abandonado en Av. Brasil cuadra 4, San Martin De Porres hace meses. Ya esta lleno de polvo y le han roto las lunas, se esta volviendo guarida. Gracias.;164;coloquial;TRANSPORTE_Y_TRANSITO;VEHICULO_ABANDONADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Av. Brasil Cdra. 4;-12.020771;-77.08049;Juan Quispe Reyes;juan.quispe95@example.pe;968893360;CIUDADANO;WEB;0;1;CERRADO;9.79;1;4720;;Sin evidencia adjunta
PE311-2026-004019;26/04/2026 05:27;;Comunico el arrojo de desmonte de construccion en la via publica, Jr. Bolivar cuadra 2, Lima, presuntamente proveniente de una obra sin autorizacion.;149;formal;LIMPIEZA_PUBLICA;DESMONTE_VIA_PUBLICA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150101;LIMA;LIMA;LIMA;Jr. Bolivar Cdra. 2;-12.052037;-77.057325;Jose Rojas Espinoza;jose.rojas64@example.pe;958748775;CIUDADANO;WEB;0;1;RECIBIDO;;;6929;;Sin evidencia adjunta
PE311-2024-004020;16/09/2024 17:34;;la senal de pare en jr. bolivar 26 san martin de porres esta toda chancada, no se ve nada, los carros pasan de frente;117;informal;VIA_PUBLICA;SENALIZACION_DANADA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Jr. Bolivar Cdra. 26;-12.006804;-77.103645;Ricardo Paredes Chavez;ricardo.paredes39@example.pe;987983418;INSTITUCION_PUBLICA;WEB;0;1;EN_PROCESO;;;6994;;Sin evidencia adjunta
PE311-2026-004021;2/02/2026 03:01;5/02/2026 01:01;Comunico la acumulacion de residuos solidos en la esquina de Av. El Sol cuadra 8, Lima, la cual persiste hace 11 dias generando malos olores y proliferacion de roedores. Solicito el recojo correspondiente.;205;formal;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150101;LIMA;LIMA;LIMA;Av. El Sol Cdra. 8;-12.040944;-77.046156;Ricardo Quispe Diaz;ricardo.quispe49@example.pe;936487275;CIUDADANO;WEB;0;1;CERRADO;2.92;1;6995;;Sin evidencia adjunta
